canonical_sku,category,manufacturer,model,series,description,sample_skus,confidence,reason
OSC-ADA-ACCESSIBLE-ISA,"Signage","Office Sign Company","ADA Accessible ISA Sign","ADA Accessibility Signs","ADA accessibility / ISA sign with tactile text and Grade 2 braille where required",OSC-ADA-ACCESSIBLE-ISA,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
ADADEPOT-EP5011,"Signage","ADA Sign Factory",EP5011,"Acrylic ADA Signs","EXIT sign, acrylic ADA tactile/braille sign family",ADADEPOT-EP5011,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
ADADEPOT-EP5062,"Signage","ADA Sign Factory",EP5062,"Acrylic ADA Signs","EXIT ROUTE sign, acrylic ADA tactile/braille sign family",ADADEPOT-EP5062,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
OSC-ADA-STAIR,"Signage","Office Sign Company","ADA Stair","ADA Stair Signs","ADA stair sign with tactile text and Grade 2 braille",OSC-ADA-STAIR,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
OSC-ADA-STAIR-UP,"Signage","Office Sign Company","ADA Stair Up","ADA Stair Signs","ADA stairs up sign with tactile text and Grade 2 braille",OSC-ADA-STAIR-UP,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
OSC-ADA-STAIR-DOWN,"Signage","Office Sign Company","ADA Stair Down","ADA Stair Signs","ADA stairs down sign with tactile text and Grade 2 braille",OSC-ADA-STAIR-DOWN,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
ADADEPOT-STAIR-LEVEL,"Signage","ADA Sign Depot","Stair Floor Level ID","ADA Stair Signs","Stair floor level identification sign for stairwell, tactile/braille sign family",ADADEPOT-STAIR-LEVEL,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
OSC-DIR-WALL,"Signage","Office Sign Company","Wall Directional","Directional Signs","Wall-mounted directional wayfinding sign allowance",OSC-DIR-WALL,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ASI-PUZZLE-INSERT,"Signage","ASI Signage",Puzzle,"Modular Signage","Modular insert room / wayfinding sign with lockable paper insert style system",ASI-PUZZLE-INSERT,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ASI-PUZZLE-PROJ,"Signage","ASI Signage","Puzzle Projecting","Modular Signage","Projecting modular wayfinding sign for corridor visibility",ASI-PUZZLE-PROJ,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
SETON-FE-DECAL,"Signage","Seton","Fire Extinguisher Decal","Fire Exit / Fire Equipment Decals","Fire extinguisher decal / label for cabinet, wall, or equipment identification",SETON-FE-DECAL,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
OSC-AED-SIGN,"Signage","Office Sign Company","AED Sign","AED Signs","AED wall sign, flat or projecting style allowance",OSC-AED-SIGN,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
OSC-NO-SMOKING,"Signage","Office Sign Company","No Smoking","Regulatory Signs","No smoking sign or decal, wall-mounted or adhesive",OSC-NO-SMOKING,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
OSC-MAX-OCC,"Signage","Office Sign Company","Maximum Occupancy","Regulatory Signs","Maximum occupancy sign allowance, wall-mounted",OSC-MAX-OCC,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GEMINI-CAST-METAL-LETTERS,"Signage","Gemini","Cast Metal Letters","Dimensional Letters","Cast metal building letters / exterior dimensional signage allowance, priced per letter",GEMINI-CAST-METAL-LETTERS,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GEMINI-IMPL-LETTERS,"Signage","Gemini","Injection Molded Plastic Letters","Dimensional Letters","Injection molded plastic letters for interior or exterior wayfinding / address signage, priced per letter",GEMINI-IMPL-LETTERS,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GEMINI-ADDRESS-NUM,"Signage","Gemini","Building Numbers","Address Numbers","Cast metal or plastic address number allowance, exterior building identification, priced per number",GEMINI-ADDRESS-NUM,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-6023XX-1,"Locker Accessories","Penco",6023XX-1,"Vanguard Accessories","Slope top kit for 1 standard flat-top Penco locker, finish to match locker",PEN-6023XX-1,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-6023XX-3,"Locker Accessories","Penco",6023XX-3,"Vanguard Accessories","Slope top kit for 3 standard flat-top Penco lockers; kit includes tops, backs, and ends",PEN-6023XX-3,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-CONT-SLOPE-HOOD-KIT,"Locker Accessories","Penco","Continuous Slope Hood Kit","Penco Locker Parts","Continuous slope hood kit for locker bank; configured by locker run, depth, and color",PEN-CONT-SLOPE-HOOD-KIT,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-SLOPE-HOOD-SPLICE,"Locker Accessories","Penco","Continuous Slope Hood Splice","Penco Locker Parts","Splice accessory for Penco continuous slope hood runs",PEN-SLOPE-HOOD-SPLICE,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-SLOPE-HOOD-END,"Locker Accessories","Penco","Slope Hood Ends","Penco Locker Parts","End closure accessory for exposed end of Penco continuous slope hood",PEN-SLOPE-HOOD-END,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-SLOPE-CORNER-FILLER,"Locker Accessories","Penco","Slope Top Corner Filler Kit","Penco Locker Parts","Corner filler kit for Penco slope top locker bank corner condition",PEN-SLOPE-CORNER-FILLER,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-SLOPE-TOP-FILLER,"Locker Accessories","Penco","Slope Top Fillers","Penco Locker Parts","Slope top filler for locker bank wall closure; configured by depth/color/condition",PEN-SLOPE-TOP-FILLER,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-FLAT-TOP-FILLER,"Locker Accessories","Penco","Flat Top Fillers","Penco Locker Parts","Flat top locker filler for wall closure or end condition; configured by depth/color/condition",PEN-FLAT-TOP-FILLER,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-FLAT-TOP-CORNER-FILLER,"Locker Accessories","Penco","Flat Top Corner Fillers","Penco Locker Parts","Corner filler kit for Penco flat-top locker bank condition",PEN-FLAT-TOP-CORNER-FILLER,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-EXPOSED-END-16GA,"Locker Accessories","Penco","Flat Top 16 Gauge Exposed Ends","Penco Locker Parts","16 gauge exposed finished end panel for Penco flat-top locker bank",PEN-EXPOSED-END-16GA,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-END-BASE,"Locker Accessories","Penco","End Bases","Penco Locker Parts","End base for Penco locker bank, finish to match lockers",PEN-END-BASE,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-REAR-LEGS,"Locker Accessories","Penco","Locker Rear Legs","Penco Locker Parts","Rear leg accessory for Penco lockers where rear support is required",PEN-REAR-LEGS,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-TAB-SHELF,"Locker Accessories","Penco","Locker Top and Bottom TAB Shelves","Penco Locker Parts","Replacement top or bottom TAB shelf for Penco steel lockers",PEN-TAB-SHELF,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-LOCKER-SHELF,"Locker Accessories","Penco","Locker Shelves","Penco Locker Parts","Replacement locker shelf for Penco steel lockers",PEN-LOCKER-SHELF,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-SINGLE-PRONG-HOOK,"Locker Accessories","Penco","Single Prong Hook","Penco Locker Parts","Replacement single-prong coat hook for Penco steel lockers",PEN-SINGLE-PRONG-HOOK,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-NUMBER-PLATE,"Locker Accessories","Penco","Replacement Locker Number Plate","Penco Locker Parts","Replacement locker number plate to fit Penco lockers",PEN-NUMBER-PLATE,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-NUMPLATE-RIVETS,"Locker Accessories","Penco","Pop Rivets for Number Plates","Penco Locker Parts","Pop rivets for attaching locker number plates",PEN-NUMPLATE-RIVETS,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-SLOTLESS-BOLT-NUT,"Locker Accessories","Penco","Slotless Locker Bolt and Hex Nut","Penco Locker Parts","Slotless locker bolt and hex nut for locker assembly / repair",PEN-SLOTLESS-BOLT-NUT,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
PEN-TOUCHUP-PAINT,"Locker Accessories","Penco","Touch-Up Paint","Penco Locker Parts","Locker touch-up paint, available as pen, bottle, or spray can; color to match locker finish",PEN-TOUCHUP-PAINT,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
MASTERLOCK-1630,"Locker Accessories","Master Lock",1630,"Built-In Combination Lock","Built-in combination locker lock for metal lockers",MASTERLOCK-1630,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
MASTERLOCK-1652,"Locker Accessories","Master Lock",1652,"Built-In Combination Lock","Built-in combination locker lock with key control for institutional lockers",MASTERLOCK-1652,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
MASTERLOCK-1710ADA,"Locker Accessories","Master Lock",1710ADA,"ADA Built-In Combination Lock","ADA-compliant built-in combination locker lock",MASTERLOCK-1710ADA,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
MASTERLOCK-1714ADA,"Locker Accessories","Master Lock",1714ADA,"ADA Built-In Key Lock","ADA-compliant built-in key-operated locker lock",MASTERLOCK-1714ADA,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
SCR-TUFF-BENCH,"Locker Accessories","Scranton Products","Tufftec Locker Bench","Tufftec Benches","HDPE solid plastic locker room bench, color to coordinate with Tufftec lockers",SCR-TUFF-BENCH,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
ASI-PHEN-SLOPE-TOP,"Locker Accessories","ASI Storage Solutions","Phenolic Slope Top System","Phenolic Locker Accessories","Phenolic slope top system for ASI phenolic locker banks; configured by locker run and color",ASI-PHEN-SLOPE-TOP,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
ASI-HOODS-BASES-TRIMS,"Locker Accessories","ASI Storage Solutions","Hoods, Bases & Trims","Locker Accessories","ASI locker hoods, bases, trims, fillers, and accessory trim family; configured by material/run condition",ASI-HOODS-BASES-TRIMS,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
BOB-B-309,"Recessed Washroom Accessories","Bobrick",B-309,"ClassicSeries","Recessed toilet seat cover dispenser and toilet tissue dispenser combination unit",BOB-B-309,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
BOB-B-47064,"Recessed Washroom Accessories","Bobrick",B-47064,"TrimLineSeries","Recessed toilet tissue dispenser and sanitary napkin disposal combination unit",BOB-B-47064,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
BR-236,"Recessed Washroom Accessories","Bradley",236,"Series 200","Recessed center-pull towel dispenser and 12 gallon waste receptacle",BR-236,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
BR-2A05,"Recessed Washroom Accessories","Bradley",2A05,Diplomat,"Recessed folded towel dispenser with 12 gallon waste receptacle",BR-2A05,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
BR-2A25-36,"Recessed Washroom Accessories","Bradley",2A25-36,Diplomat,"Recessed sensored roll towel dispenser with 21 gallon waste capacity",BR-2A25-36,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
AMEREX-B260,"Fire Protection Accessories","Amerex",B260,Class K Wet Chemical,"6 liter Class K wet chemical fire extinguisher for commercial kitchen / cooking media applications",AMEREX-B260,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
AMEREX-B262,"Fire Protection Accessories","Amerex",B262,Class K Wet Chemical,"2.5 gallon Class K wet chemical fire extinguisher for kitchen fire protection applications",AMEREX-B262,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
AMEREX-B272NM,"Fire Protection Accessories","Amerex",B272NM,"Water Mist","2.5 gallon water mist fire extinguisher, non-magnetic clean water mist style application",AMEREX-B272NM,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
AMEREX-B386T,"Fire Protection Accessories","Amerex",B386T,"Carbon Dioxide","5 lb carbon dioxide fire extinguisher with wall hanger",AMEREX-B386T,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
AMEREX-B570,"Fire Protection Accessories","Amerex",B570,"Class D Dry Powder","Class D dry powder fire extinguisher allowance for combustible metal applications",AMEREX-B570,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
SF-UB5,"Fire Protection Accessories","Strike First",UB5,"Standard Duty Bracket","Standard-duty bracket for 5 lb dry chemical fire extinguisher",SF-UB5,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
SF-UP10-MD,"Fire Protection Accessories","Strike First",UP10-MD,"Medium Duty Bracket","Medium-duty vehicle/marine bracket for 10 lb dry chemical fire extinguisher",SF-UP10-MD,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
SF-HDVB-1,"Fire Protection Accessories","Strike First",HDVB-1,"Heavy Duty Bracket","Heavy-duty vehicle/marine bracket for 5 lb ABC/BC fire extinguisher",SF-HDVB-1,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
SF-HDVB-2,"Fire Protection Accessories","Strike First",HDVB-2,"Heavy Duty Bracket","Heavy-duty vehicle/marine bracket for 10 lb ABC/BC or 5 lb CO2 fire extinguisher",SF-HDVB-2,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
SF-HDVB-3,"Fire Protection Accessories","Strike First",HDVB-3,"Heavy Duty Bracket","Heavy-duty vehicle/marine bracket for 20 lb ABC/BC or 10 lb CO2 fire extinguisher",SF-HDVB-3,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
FEC-GLAZING-ACRYLIC,"Fire Protection Accessories","Allowance","Clear Acrylic Glazing","Cabinet Parts","Replacement clear acrylic glazing panel for fire extinguisher cabinet door",FEC-GLAZING-ACRYLIC,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
FEC-BREAK-GLASS,"Fire Protection Accessories","Allowance","Break Glass Panel","Cabinet Parts","Replacement break-glass or break-panel insert for fire extinguisher cabinet",FEC-BREAK-GLASS,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
FE-HOOK-WALL,"Fire Protection Accessories","Allowance","Extinguisher Wall Hook","Mounting Hardware","Wall hook / hanger for portable fire extinguisher",FE-HOOK-WALL,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
FE-TAG-ANNUAL,"Fire Protection Accessories","Allowance","Annual Inspection Tag","Inspection Tags","Fire extinguisher inspection tag allowance",FE-TAG-ANNUAL,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
FE-DECAL-CABINET,"Fire Protection Accessories","Seton","Fire Extinguisher Decal","Fire Equipment Decal","Fire extinguisher cabinet decal / equipment identification label",FE-DECAL-CABINET,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
FDC-SIGN,"Fire Protection Accessories","Seton","FDC Sign","Fire Safety Signage","Fire department connection sign allowance, wall-mounted or adhesive",FDC-SIGN,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
FIRE-RISER-SIGN,"Fire Protection Accessories","Office Sign Company","Fire Riser Room","Life Safety Signage","Fire riser room sign, wall-mounted, code/life-safety room identification",FIRE-RISER-SIGN,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
SPRINKLER-ROOM-SIGN,"Fire Protection Accessories","Office Sign Company","Sprinkler Room","Life Safety Signage","Sprinkler room sign, wall-mounted, code/life-safety room identification",SPRINKLER-ROOM-SIGN,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
KNOX-3200-REC-DB,"Fire Protection Accessories","Knox","KnoxBox 3200 Recessed Mount","KnoxBox","KnoxBox 3200 high-security key box, recessed mount, dark bronze configuration",KNOX-3200-REC-DB,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
FIRE-BLANKET-CAB,"Fire Protection Accessories","Allowance","Fire Blanket Cabinet","Fire Blanket","Wall-mounted fire blanket cabinet allowance for lab, kitchen, or safety application",FIRE-BLANKET-CAB,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
MADRAX-U24-QS,Bike Racks,"Madrax",U24 Bike Rack - QS,Quick Ship Bike Rack,"U24 inverted U bike rack, surface-mounted or embedded as selected",MADRAX-U24-QS,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
MADRAX-U-QS,Bike Racks,"Madrax",U Bike Rack - QS,Quick Ship Bike Rack,"Inverted U bike rack, quick-ship model, commercial bike parking",MADRAX-U-QS,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
MADRAX-UX-QS,Bike Racks,"Madrax",UX Bike Rack - QS,Quick Ship Bike Rack,"UX inverted bike rack, quick-ship model, commercial bike parking",MADRAX-UX-QS,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
MADRAX-SQUARE-U-QS,Bike Racks,"Madrax","Square U Rack - QS",Quick Ship Bike Rack,"Square U bike rack, quick-ship model, commercial bike parking",MADRAX-SQUARE-U-QS,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
MADRAX-POST-RING,Bike Racks,"Madrax","Post and Ring Bike Rack","Madrax Bestsellers","Post and ring bike rack, commercial site furnishing",MADRAX-POST-RING,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
MADRAX-WALL-RACK,Bike Racks,"Madrax",Wall Rack,"Madrax Bestsellers","Wall-mounted bike rack, vertical/horizontal storage application",MADRAX-WALL-RACK,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
MADRAX-U24-RAIL-4,Bike Racks,"Madrax","U24 Bike Rack on Rails","U Bike Rack on Rails","U24 bike rack on rail system, 4-bike configuration allowance",MADRAX-U24-RAIL-4,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
RELIANCE-R7902,"Bollards","Reliance Foundry",R-7902,"Steel Bollard","Steel removable bollard allowance for controlled vehicle access",RELIANCE-R7902,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
DALITE-TENSIONED-CONT,"Projection Screens",Da-Lite,"Tensioned Contour","Contour Electrol","Electric projection screen allowance, ceiling or wall mounted, tensioned style",DALITE-TENSIONED-CONT,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GEMINI-CAST-BRONZE-PLAQUE,Plaques,"Gemini","Cast Bronze Plaque",Cast Plaques,"Cast bronze commemorative or building plaque allowance, interior or exterior installation",GEMINI-CAST-BRONZE-PLAQUE,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GEMINI-CAST-ALUM-PLAQUE,Plaques,"Gemini","Cast Aluminum Plaque",Cast Plaques,"Cast aluminum building or dedication plaque allowance, interior or exterior installation",GEMINI-CAST-ALUM-PLAQUE,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GEMINI-PRECISION-BRONZE-PLAQUE,Plaques,"Gemini","Precision Bronze Plaque","Precision Tooled Plaques","Precision tooled bronze plaque allowance with custom copy, logo, or seal",GEMINI-PRECISION-BRONZE-PLAQUE,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GEMINI-CAST-METAL-LETTER,"Signage","Gemini","Cast Metal Letters","Dimensional Letters","Cast metal sign letter, interior or exterior, priced per letter",GEMINI-CAST-METAL-LETTER,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GEMINI-ADDRESS-NUMBER,"Signage","Gemini","Building Numbers","Address Numbers","Cast metal or plastic building address number allowance, priced per number",GEMINI-ADDRESS-NUMBER,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ASI-1204-V,"Shower Accessories","American Specialties Inc.",1204-V,"Shower Curtain","Vinyl shower curtain, white, commercial shower accessory allowance",ASI-1204-V,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
RCP-354060GY,"Waste & Recycling Receptacles","Rubbermaid Commercial",354060GY,"Brute","44 gallon Brute gray round trash container, commercial utility waste container",RCP-354060GY,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
RCP-264360GY,"Waste & Recycling Receptacles","Rubbermaid Commercial",264360GY,"Brute","44 gallon Brute gray dome top lid for round container",RCP-264360GY,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
RCP-354100GY,"Waste & Recycling Receptacles","Rubbermaid Commercial",354100GY,"Brute","32 gallon Brute gray round trash container, commercial utility waste container",RCP-354100GY,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
RCP-263200GY,"Waste & Recycling Receptacles","Rubbermaid Commercial",263200GY,"Brute","32 gallon Brute gray lid for round trash container",RCP-263200GY,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
RCP-354007BK,"Waste & Recycling Receptacles","Rubbermaid Commercial",354007BK,Slim Jim,"23 gallon Slim Jim black vented container, narrow commercial waste container",RCP-354007BK,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
RCP-354007BLUE,"Waste & Recycling Receptacles","Rubbermaid Commercial",354007BLUE,Slim Jim,"23 gallon Slim Jim blue recycling container, narrow commercial recycling container",RCP-354007BLUE,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
RCP-270388BLUE,"Waste & Recycling Receptacles","Rubbermaid Commercial",270388BLUE,Slim Jim,"23 gallon Slim Jim recycling lid, blue, for bottles/cans or mixed recycling application",RCP-270388BLUE,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
RCP-270388BK,"Waste & Recycling Receptacles","Rubbermaid Commercial",270388BK,Slim Jim,"23 gallon Slim Jim trash lid, black, for waste stream identification",RCP-270388BK,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
WITT-28DT,"Waste & Recycling Receptacles","Witt Industries",28DT,Dome Top,"Steel dome-top waste receptacle allowance for indoor or covered commercial use",WITT-28DT,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
WITT-36R,"Waste & Recycling Receptacles","Witt Industries",36R,"Outdoor Receptacles","Outdoor steel waste receptacle allowance, 36 gallon class, park/site furnishing style",WITT-36R,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
WITT-32GC,"Waste & Recycling Receptacles","Witt Industries",32GC,"Outdoor Receptacles","Outdoor decorative waste receptacle allowance with liner, commercial site use",WITT-32GC,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
WITT-RECYCLE-2STREAM,"Waste & Recycling Receptacles","Witt Industries","Two Stream Recycling","Recycling Receptacles","Two-stream recycling station allowance with labeled openings for waste/recycling separation",WITT-RECYCLE-2STREAM,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
WITT-RECYCLE-3STREAM,"Waste & Recycling Receptacles","Witt Industries","Three Stream Recycling","Recycling Receptacles","Three-stream recycling station allowance with labeled openings for waste/recycling/organics separation",WITT-RECYCLE-3STREAM,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GLOBAL-STONE-URN-24GAL,"Smoking Receptacles","Global Industrial","Stone Panel Weather Urn","Outdoor Ash/Trash Urn","Stone panel all-weather trash receptacle urn with ashtray top, 24 gallon class, fire-safe liner",GLOBAL-STONE-URN-24GAL,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
GLOBAL-STONE-URN-SMALL,"Smoking Receptacles","Global Industrial","Stone Panel Small Weather Urn","Outdoor Ash Urn","Small stone panel all-weather ash urn, freestanding outdoor smoking receptacle",GLOBAL-STONE-URN-SMALL,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
ULTRASITE-AUGUSTA-36ASH,"Waste & Recycling Receptacles","UltraSite","Augusta 36 Gal with Ash Urn",Augusta,"36 gallon steel outdoor trash receptacle with ash urn lid, powder-coated black",ULTRASITE-AUGUSTA-36ASH,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
GLOBAL-SLATTED-36ASH,"Waste & Recycling Receptacles","Global Industrial","Outdoor Slatted Steel with Ashtray","Outdoor Metal Trash Can","36 gallon outdoor slatted steel trash can with ashtray lid",GLOBAL-SLATTED-36ASH,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
JUSTRITE-SCF-WALL,"Smoking Receptacles","Justrite","Wall-Mount Cigarette Receptacle","Outdoor Ashtray","Wall-mounted cigarette butt receptacle allowance for exterior smoking areas",JUSTRITE-SCF-WALL,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
MAGLIN-MLWR200,"Waste & Recycling Receptacles","Maglin",MLWR200,"Outdoor Receptacles","Outdoor waste receptacle allowance for site furnishing package",MAGLIN-MLWR200,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
MAGLIN-MLWR300,"Waste & Recycling Receptacles","Maglin",MLWR300,"Outdoor Receptacles","Outdoor recycling receptacle allowance for site furnishing package",MAGLIN-MLWR300,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
FORMSURFACES-CHIPMAN,"Waste & Recycling Receptacles","Forms+Surfaces","Chipman","Outdoor Litter Receptacles","Architectural outdoor litter receptacle allowance for exterior/site furnishings",FORMSURFACES-CHIPMAN,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GHENT-M1-44-4,"Visual Display Surfaces","Ghent",M1-44-4,"M1 Porcelain Whiteboards","4 ft x 4 ft magnetic porcelain whiteboard with aluminum frame and blade tray",GHENT-M1-44-4,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GHENT-M1-46-4,"Visual Display Surfaces","Ghent",M1-46-4,"M1 Porcelain Whiteboards","4 ft x 6 ft magnetic porcelain whiteboard with aluminum frame and blade tray",GHENT-M1-46-4,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GHENT-M1-48-4,"Visual Display Surfaces","Ghent",M1-48-4,"M1 Porcelain Whiteboards","4 ft x 8 ft magnetic porcelain whiteboard with aluminum frame and blade tray",GHENT-M1-48-4,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GHENT-M1-410-4-2P,"Visual Display Surfaces","Ghent",M1-410-4-2P,"M1 Porcelain Whiteboards","4 ft x 10 ft magnetic porcelain whiteboard with aluminum frame and blade tray, ships in two pieces with joiner",GHENT-M1-410-4-2P,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
GHENT-M1-412-4-2P,"Visual Display Surfaces","Ghent",M1-412-4-2P,"M1 Porcelain Whiteboards","4 ft x 12 ft magnetic porcelain whiteboard with aluminum frame and blade tray, ships in two pieces with joiner",GHENT-M1-412-4-2P,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
CLARIDGE-MGMI-46,"Visual Display Surfaces","Claridge",MGMI-46,"Magnetic Glass Board","4 ft x 6 ft magnetic glass markerboard with Invisi-Mount mounting, brilliant white",CLARIDGE-MGMI-46,0.740,"single_row|method=fallback_single_token|attrs_extracted|no_conflicts"
GHENT-AK44,"Visual Display Surfaces","Ghent",AK44,"Traditional Cork Bulletin Boards","4 ft x 4 ft natural cork bulletin board with aluminum frame",GHENT-AK44,0.740,"single_row|method=fallback_single_token|no_attrs|no_conflicts"
